hash,purity,mistral,gemma,deepseek
2f271c55f8fb91e3a0f51fcf894d989209578888,true,pure,floss,floss
2f41243191c381193a3bf6ec3730ff6555325d06,false,floss,pure,floss
2f5217b46b6f53f77a51530ad29006b893b179ae,true,pure,floss,floss
2f99e7e223053160b3ad1be4b449565e7ee065e2,true,pure,pure,floss
2fbc1096c4d3ce15dae686cd95c74286f466ce5e,false,floss,pure,floss
2fbd1dcee350e0bb5ad3ce2d63f5438e537bfaf5,true,pure,floss,floss
2fcd29b830e7b201e7047d283de385d5f1c427b5,false,floss,pure,floss
2fde44b25cb234ebbdd2389b59daf69a2456b176,true,floss,floss,floss
2fe6de6a11850f2b92c5364d8b78625f297c7f55,true,pure,floss,floss
2ffc769ce796f9f811f6d0951c4dfaaece0ede49,true,pure,floss,floss
30170d79e424cbdb57a212383fd3b9c7e061c8c6,false,floss,pure,floss
3079d3354ef9bc30f6e70e7a78fe24a626dd1c04,true,pure,floss,floss
30819e2f9bf7e936bd4f4e06c544babf413f7dd7,true,pure,floss,floss
30bb255ec9fb36ace2aab51474bd3bfb9bbd3bed,false,floss,floss,floss
30d90f48b581540d860ca5a775494f8033681a74,false,floss,floss,floss
30ed83d9266a03debad98ffac5610dcb3ae30934,false,floss,floss,floss
3115f92ee4dfc78a0ad12033c350f1c543aaeb32,false,floss,floss,floss
311f17f6ef7df7130120f090a4a2cc1856416c33,false,floss,floss,floss
314a08c634a076a03878f3336660178f07aea71f,false,floss,pure,floss
315812d9d824a14ca6d4e4163dc64ef3fb5db2f0,false,floss,floss,floss
3167dd71feafd6b9390ed4dd8ee5662b7539a7b5,false,floss,floss,floss
3181474113fc5bcff251e6217ca07ccb756f2172,false,floss,floss,floss
319ca625596a34cf07c33843466e38fe229fd1ca,false,floss,floss,floss
31a92276727cb3f459778d69d9410e8c473c3b53,true,floss,floss,floss
31aa17a2a3b18bdda723123cad811f075287807d,false,floss,pure,floss
31aa7bf5c9c15821c92e66384b636e48d80af346,true,pure,floss,pure
31bea0b0d41e4e81095f0d088094f03db14af490,false,floss,pure,floss
31e3f612b113a76ca8c04a3a86aa6df3915ad055,false,floss,floss,floss
31f4e627a723d5a48bf5dd3a38c84dd192511459,true,pure,floss,pure
320868d6611e2466fbc830681eb631226a960978,false,floss,floss,floss
320b25824e1cc7bf8bf6579a592119d5d607e380,false,floss,floss,floss
320b349d38a8b1132da16dde3b825e531ef9f12d,true,pure,floss,floss
325cef4a5808c05c8ab510f5561c4ea32e7bbd0d,false,floss,floss,floss
325f60dcabd5a9dc1d91e1528304e8f7cd23a788,false,floss,floss,floss
326d5454dd22a40117791952a80fad37e9161d89,false,floss,pure,floss
327b429d79900018e288081538ef086f4bc4e732,true,pure,floss,floss
32dd1b399ce117d8b2d1e7994e4533345d2b5edd,false,floss,floss,floss
32e49d4a003dab76068320701a1bd8fdeefc2546,false,floss,pure,floss
332bc15d9af1ed000d55fabd7e4379d0ed9f74c6,true,pure,floss,floss
332d90222d65df10df85e71c9c6b06b0c0b5dd08,true,pure,floss,floss
334fcca0c5ac101d4aa54f1aa07f842648706021,true,pure,pure,floss
335bb291a6b22302c695fc0bd4c4ba3f0758e712,false,floss,floss,floss
33702bbd927f6390e1f48f8cf0d8f0e6d5e3c618,false,floss,floss,floss
337501a0199c7e01d885830582497c9c47b97201,true,floss,pure,floss
33ab4902a1bef5aa662b80b89b5dd9a318f67db5,true,floss,floss,pure
33aef2f7a5ab67e0e5dc0487adcc11a0fc43c1e5,false,floss,pure,floss
33b793e96a0bc8e0df596eec322e271489715e90,true,pure,floss,pure
33be35d8af737a6b66d617547ae30aa4437a3450,false,floss,floss,floss
33f4a5fb08c7c777b80222a0af427c865217beea,false,floss,floss,floss
33fa0d73216075c5d7f77cb7b16db846f7481c02,true,pure,floss,pure
33fd2dc817f56116af0b4b7d2cd5365ce52948d9,true,pure,floss,pure
340196753dd1aad4f71ecd8b0070ac5fb976bfb0,false,floss,pure,floss
3409e5d9b341de2114d6410225922843539d4172,true,pure,floss,floss
340df43fb74f7f3ef021d10ad1b4510636ee3f14,false,floss,floss,floss
34112803b30ba1f87b051539affaf3995c772261,true,pure,floss,floss
3426f4a8c51be35afdc449867ee5eab9a37114dd,true,floss,pure,pure
3435f405a2b94efe8d317a309dae9f526599c154,false,floss,floss,floss
344bd6c3ef1b6b93404ba42139f24fdd3ccaecea,true,floss,floss,pure
347aec4b5102c46c04e7316a233d5d1c68325317,false,floss,pure,floss
34932997a167f417bee8b87909b10a60092516e8,true,pure,floss,floss
349eceb4cecc73094f41aa3c63df2cf43e9911a4,false,floss,floss,floss
34a32a860405fb88c08a7ef99bd05286afcb173f,false,floss,floss,floss
34a461eb40dc533d200c2c06317cccb4229af4b2,true,pure,floss,floss
34ad74646ab73aac822df48b3991d5a6b83d6252,false,floss,floss,floss
34ce7cf7d805fa6c6aedfed4f74a17ffe9226387,false,floss,floss,floss
34d1b8872f2ccd03139e4dea25407968f743055a,false,floss,pure,floss
351c7caca311834f6c5bff08b0204943850214a9,false,floss,floss,floss
353309f01313c2f7fd7ce882444b175dcd62baef,false,floss,floss,floss
3539a07884d0a94c1432d7dda0ec17676195cc53,true,pure,floss,floss
3558151e561d7da5ad773390a409049c3d4d1e3e,false,floss,floss,floss
356dc3c253224751cbf80b32cfce4e3c1640de11,false,floss,floss,floss
358769548a9fa451bce605aa518876da53a3dd10,false,floss,floss,floss
358bde88442a77391057050cce0245b2a80db396,false,floss,floss,floss
3592cbb153112a8955e42604369f9c2feee9dd44,true,pure,pure,floss
35b5b246b6a524718dcd1c89a31708ab021a2e83,true,pure,floss,floss
35d3759cbc88c745b1ad054c4ab00276f780883c,false,floss,floss,floss
35d79de5baed3858b7332c04f636ad236efd7795,false,floss,floss,floss
36014d9492bdaddbc4c08a07e15e6052baa17761,false,floss,floss,floss
36024b173c3b34fae248d3f498661e4621ecd0e4,true,pure,pure,floss
36097522a137056b01ebe0649af9f425779f3823,false,floss,floss,floss
362cc05352ec67e707e0ac790732e96a15e63f6b,false,floss,floss,floss
3633aea42d7689fa0252c104f62b0646d0858624,false,floss,floss,floss
3638073efe62d0bc8da5a69d165c12a547307409,false,pure,floss,floss
36425dd59cf538c0a50d8f86666fe7bb9272a13c,false,floss,floss,floss
3653c17466e739eb8a49e01399b69a820c9808d4,false,floss,pure,floss
365f11ce06c5b196f08851a9d89c122c24941743,false,floss,floss,floss
3661774d9bbfd607d1d87ba8a704b1e6f199997a,false,floss,floss,floss
36774c254faecfae39d3cd0819f14309687950d5,false,floss,floss,floss
368156f5d0f3fd59146fe37f874cf77abe307ee7,false,floss,floss,floss
368675287544ca283d779717f902563b8df586a6,false,pure,floss,floss
369936c2c3f67b3023c2f33620f2f26ad7b70539,true,floss,floss,floss
36a481108bd14fd4a7876b92e3b550dab1bedbd6,false,floss,floss,floss
36af80b4ffbaea39563c24a12abec1f3ccba9dc8,false,floss,floss,floss
36b727e94dc30ae0f278ae241df791120a3f7ba1,true,pure,pure,floss
36b73e233f6a3a5f0070d1bd1fc75208f8c4dfc6,true,pure,floss,floss
36c63db2997453a31a6e2f0cd1272251b50d62f1,true,pure,floss,pure
36e89a4145024a7b822daf5040fc5195c159e86f,false,floss,pure,floss
3715e717e7c676b7ad1d101f65c22462c4e40ed8,true,pure,floss,floss
371bcc83b2d8f71c157c42d7909812dbc304808b,true,pure,floss,floss
373719e01ed6d411a5e4a843e3cb384e93b8d869,true,pure,pure,floss
3737ce324620c190a648353c92419e36ff78a1c5,false,floss,floss,floss
375947e1c0812b9ed11076cd1e22cae6f8cc1a09,true,pure,floss,floss
376d018024a6e99abbb2b1b913a303ac2e556900,true,floss,floss,floss
377e114cb1459895423c292cb0bf7f921fd30e43,true,floss,floss,floss
379cbc60643d59cf4bd8315caeb01c64cba433b0,false,floss,floss,floss
37a39152984e1b9a6b2c053d7730ae05c38c6f3b,true,pure,floss,floss
37b079352d412bb67036aa4130107728b9c8ae0d,false,floss,floss,floss
37f5175935a37ce2c005335c2f486efb827b6eba,false,floss,pure,floss
38049ce2808cafce3884c25c4613aaaff9f2d0d8,false,floss,pure,floss
380d3daddeb708d83a27fe70154d0155c777a5fb,true,pure,pure,pure
380ebcfee6bf914ffbe4a56062a4798b001fb7a2,false,floss,pure,floss
383c5c00ea0c0c447da66795d9198e3f0ac2229a,true,pure,floss,pure
384da51e01ee3a521f63bc8612f13889415c071e,false,pure,floss,floss
38526e68dfe41ce3ac0c7bc7ba74e129fd27e7df,false,floss,floss,floss
3853b3813967bd3d46e4dde7741eb97fa628345c,false,floss,floss,floss
3854f30c32851c34fb8a04d28e21ca9aaa39e46a,false,floss,floss,floss
38732c17ba7bd188ba0156518b832573c4f1fbb1,true,floss,pure,floss
388c70aa67c6594b23711b6e7f846fbf2e4c2626,true,pure,floss,pure
3893f24098c3d82dc31571f0b6841e2d5821ea74,false,floss,pure,floss
38c88655baad5e72984700348c1d90b80660fc7a,false,floss,floss,floss
38cae557ffab9dd368f9771dd65df0b39f9970eb,true,pure,floss,floss
38db6e44640982feb6397936eafecfee68fa3552,false,floss,floss,floss
3913347190c5a28827cc321dee39515ae381e619,true,floss,floss,floss
3922a00267ade30b58e472e5526318dfafbf0bd4,false,floss,floss,floss
392866546e6377aafd018c3fcb2e124674a318dc,false,floss,floss,floss
39294bafba1880f37f9f01f22c3d28bbed5321ef,true,pure,floss,floss
393337e7c1406f7a555ae5e3f54a4519975416fa,true,pure,floss,floss
3934a3a7d9a1d6f49e97860a7a86b74d360945c7,false,floss,floss,floss
396545387f4ab22984e8edd083be635a7fafe15e,true,pure,floss,pure
39882c061dadf6baca210814d9a5f2324128ab37,false,floss,floss,floss
3993c351b2dc09b7eb0b39bfe478cecdb26a905a,false,floss,floss,floss
39b7b566937f80db47448d01a359ebed9b9cd158,false,floss,floss,floss
39d49978e54f3032b727f9f4d96ae350bbf9f259,true,pure,floss,floss
39f80bc02a964fffe1a883d86aa1483b2f841595,false,pure,floss,floss
3a005df39797bd7b785d76830e72f3487dc9fa4e,false,floss,pure,floss
3a1c4acd2636acd6b4188a6de9a088766e7ef2d5,true,pure,floss,floss
3a2faf9424769cfee5fdad25f4513611820ca980,false,floss,floss,floss
3a87b4644a1dc7fab92b62180f179a42b336c698,true,pure,floss,floss
3a8c0f95c86e9fa71a0c507873c224f0d71d21bb,false,floss,floss,floss
3ada8a517dc2afe9d5822c59e162e0ecd242dfc7,false,floss,pure,floss
3b04636f5daf3d171449296a5d9a67440abfbf75,false,floss,floss,floss
3b2c0a617790357cde29ded95971bbc86e2fc9fb,false,floss,pure,floss
3b533d6adbb97f21267295e39a9c150b89fc4dd9,true,floss,floss,floss
3b572dba70b6a1a195153d25e8bf89908bcf39af,true,pure,floss,floss
3b5f2b6cf8e330b7164ca08cf49dceed3cd0e002,false,floss,floss,floss
3b6c93828c2d90b7bdadb4ff199dd70660e73188,false,floss,floss,floss
3b7934f1aa20d2210866afd9b88472e9cb1aed8d,true,pure,floss,floss
3b85aea72320c44fc8d0584993f4a98efa0e8755,false,floss,floss,floss
3bb774a50837de5ec10e5ea79eaf6c0872ed23b8,true,pure,pure,floss
3bbfb06957608769640a13114058a574da9eccb6,false,floss,floss,floss
3bdcaa336a6e6a9727c333b433bb9f5d3afc0fb1,true,pure,floss,floss
3bdddbbcb06e7efc22911917a93985098db2874a,false,floss,floss,floss
3c0f270ab0cf40cd01d06a5c3253f489dc6284de,false,floss,floss,floss
3c170100d769742e076580e7e52054b28ea7f546,false,floss,floss,floss
3c3b80b65d9472f0a235c14bbe9e38f7e11cd7b8,false,floss,floss,floss
3c43775c759446a5ad603b127cb564a7107b78a7,true,pure,floss,floss
3c511f8207696fdc06f0ae46907396109847e775,false,floss,floss,floss
3c7bb955157fe7bf0b42d06a61672cb0bc29566f,false,floss,floss,floss
3cab0825131d36705c058c2e011c9918c8addfdf,false,floss,floss,floss
3cb0a32427a73b903dddaa013b1b0d191d9bbd80,false,pure,pure,floss
3cd3131f6407029c7a0911e59d4a37ecd89e8e38,true,pure,pure,floss
3cec208c40b85e1be0ff8c68fc9d9017945a1ed8,false,floss,floss,floss
3cf761226ee7ddc828af0eb7732140add2bd3e03,true,pure,floss,floss
3d063bcb35e7573ff31348112ac9b77d16fcc0d2,false,floss,floss,floss
3d0690e9a76a4a845e7e319908166cf78f18ca2d,false,floss,pure,floss
3d0ef2002804e8ad9b5e9e4c71be0b3dc7b43b51,false,floss,pure,floss
3d204e467a3e522d6dbb8b5fd09a26c60af1f44d,false,floss,floss,floss
3d234d29fcd7dc67ffbd542edd7053d68f35c555,false,floss,floss,floss
3d2cbe087d7de643b7a1ad155552727d43d89a83,false,floss,floss,floss
3d3d93cef4e1d078eedefc67c5890296bd19567a,false,pure,floss,floss
3d3fc07eaecc5187d3332e78937e39b0cfe4cc9f,true,pure,pure,pure
3d4c2f9414d58117052b26f2b002bed7546a937a,true,pure,floss,floss
3d5592a994fc74664ee11d445dbe0154e8f334ba,false,floss,floss,floss
3d5bdb3fddaa9d69af93b4d92889ec09cf68d814,false,floss,floss,floss
3d5c3b1aa85c72879a7f1e372f1d260fbb759ccc,false,floss,pure,floss
3d5f3a659695212b4a6dbde6cb5a07a2bea1aca0,false,floss,floss,floss
3d72834b0092d167dc6bc3edd0b241525d7b6889,false,floss,pure,floss
3d7f7f5e827b613a327f080d240fc44c53d29cae,false,floss,floss,floss
3dc8066547de9c31be09cba912ddbb3262fd4870,true,pure,pure,floss
3df7481f8ea193f750c5b853f68a803c63752511,true,floss,floss,floss
3dfb66ea86ea73c1c7fe5f091b995df98356ee56,true,pure,floss,floss
3dfe88b277fa99035e550d713f503f51e9137146,false,floss,floss,floss
3e0bc64d7d6d22ea213f349a307c87e393ca769c,false,floss,floss,floss
3e5bad1680aae428674e3cf91aa9e71920cd927e,false,floss,floss,floss
3e627ced6d3d7fae0998c29d29025bcd0147f1b5,false,floss,floss,floss
3e78bd8867c317376c11050fe10233ac9305b91c,false,floss,pure,floss
3e84af59e72ba3aa6d2df1e230466bbb75520544,true,pure,floss,pure
3e906ba4ebbf329ce9b7202e612ed584dee5f71e,false,floss,floss,floss
3e92b80e9dc3ef04ebaf0b8d5b34288731304112,false,floss,floss,floss
3e95184538b4fc7d3a547b2f55f7af132e523b62,true,floss,floss,floss
3e9d345f0078922950157de4fd4c7992512b43b8,false,floss,floss,floss
3eade7df0ba1b5a882b252da532b75a92f4eaf49,true,pure,floss,pure
3f0f560893689ca07e24485b81c6857969f83ba9,false,floss,floss,floss
3f1f76df7d44332c637e5a92f27933e9c9f3e5ac,true,pure,floss,floss
3f2468f112940fa70e7d26c485a8746ccf39a7a1,true,pure,pure,floss
3f2570588cf100c823689fd47829cbc88e989b7b,false,floss,floss,floss
3f383e2dc64e3483c5927b1fe2ef6413829b1f79,false,floss,floss,floss
3f45e5e9b31620e3a49a3083a099884ac406a808,false,floss,floss,floss
3f6fafb4a3e91cf58a29c9847c0e9321e0bed5d0,false,pure,floss,pure
3f7ef53a711785e4787f5a7898fb67d75daae8f3,true,pure,floss,floss
3f91433d059848a1eed7aefe08bf514d153c266a,true,floss,pure,floss
3f9b1d5f4c0aa6354932bc3561b7972f206b9545,true,pure,floss,floss
3fc40b955acb088d28354d348b283bce054ddef1,true,floss,floss,floss
3fda52f247415c1eace35af80c74bc433a57254b,false,floss,pure,floss
4003d1cd4d1ebe3863c9d3e92cd4232595183064,false,floss,floss,floss
401a218be1101406e9aaae30eb1e479f4d13f103,false,floss,pure,floss
405ae9f69ef93bfa245f2c354787c3ee73c08ccd,true,pure,floss,floss
4069d8af44241b84cfdfa60dc362868ef5241ecf,false,floss,floss,floss
408dc262cfd71382550db2a25c6b6549051db405,false,floss,floss,floss
4092519b4a81fadce2f4c68b1950d65928b155f8,false,floss,floss,floss
40a40e0feefb27b23bf461bab53e72cb816999eb,false,floss,floss,floss
40cf7b00f892d757235d23cedb785aaf45331d90,true,pure,pure,pure
40e19e5d3751872d83365ce1ac3ad1c9e245973d,false,floss,floss,floss
40f41e2b1c337be3933522f53a4f1ad030be4501,false,floss,pure,floss
40f6d1bdf23110508317f420d76528ff72503e03,false,floss,floss,floss
40fc49cbbd1aba65a62c1298d84d4e651121c7eb,true,pure,pure,floss
40fff9065e50f60e3b1f7db10bfdbabc911e3377,true,floss,floss,pure
41110ae0b5bafe9d09f63f55d44d96b355fc5908,false,floss,floss,floss
4120b784b5a84469f18538ae6a1840a24bfc669f,true,pure,floss,floss
412b053ca171495b33dd92eaa692df40d83a35c4,false,floss,floss,floss
413093476c27b626707c70ce4ef15c3d0debea5d,false,floss,floss,floss
4155afd510828770c2d666a7e4cea28062964130,true,pure,floss,pure
415c72e6398252d2da986979133bff86365415d1,true,pure,pure,pure
41658e76ad3941977624392f2f29118446ef4240,false,floss,floss,floss
4188f99036695cf770b8ecdeccc23f7d13be6368,true,pure,floss,floss
41952a2f73ba5198250f64beba8f7ff1203204ab,false,floss,floss,floss
41bcfe53b5ac34dc57b238d685852cd3261cab04,true,pure,floss,pure
41d3b01aa04152db20cacdd0ae47952acb946f80,false,floss,floss,floss
41e32bc09a4afd0263041f41b87fd10831e4d559,false,floss,pure,floss
4204d22496a77c2ccc0bb9f959592a01e27fb54d,true,pure,floss,pure
4205011c0fb92bfb6a7456ab620f5d6b40cb9160,false,floss,floss,floss
423f4ec2092e003ef12f6c4897a9cec7a6d6267d,true,pure,floss,floss
42876ba7607f3cbf53ec53612fefffa291308550,true,pure,floss,floss
429a31b576283097a870c2e98d88889c2d8ee3db,false,floss,floss,floss
42b284d5c957675f7b551e36a75a0cc043753530,false,floss,pure,floss
42f0529054187227dedd153b14d2b7b4605b8ff4,true,floss,floss,floss
42f8e44db6e850fc4cc8f7e2a28c91b661b857bb,true,pure,pure,floss
430aa5691c32664dbb235e9a902882cf1a5112a0,true,floss,floss,floss
4310ea8bda25d935f0c476ba9c9471a99c336891,false,floss,floss,floss
431322314bf4b0b78e85613e7783186063af30d8,false,floss,floss,floss
431e600f8d5acaa1edb68e9f03191a72bb231d1e,false,pure,floss,floss
4331a4cb6f0bd45674fba08b640babd71ce0eb85,false,floss,floss,floss
435aa0270f238bbd941d410b8eed946a0f56f701,false,floss,pure,floss
435fb2914340e026cc5c9a8ca250253a68e74607,false,floss,floss,floss
43837acedcf6f7a6baab868653079914b5c91ed2,true,pure,floss,pure
43d8aa6688142daf62a80def8b9ca79e925bb630,false,floss,floss,floss
43e986db8bc5606705545c54552786539286e725,false,floss,floss,floss
440f05999c29159f2f2889534930cc49b6f80337,true,pure,floss,floss
441ce6010640df7248bc0df2a40ca41cd02cf9de,false,floss,floss,floss
442a7b3a60c5cc765221cc6f07add3546a8e9c3d,true,pure,floss,floss
443381a98d3bbda9f892bafb00598fae421e5bb5,true,pure,floss,floss
443bca18839268cd100930b380e0534b052a8c89,true,pure,floss,floss
44ae1dad0b5df3e4963cd34f23e46ff4572eb801,false,floss,floss,floss
44f8254df850f17d0c9c940d69af7a2305beb4b0,false,floss,pure,floss
44fa12ec435451710cf37463820b708ea637993a,false,floss,floss,floss
451a2958e15d86b4bfdd64347c59520813a29f59,false,floss,floss,floss
454b7d49a34246b3629c7a20adefe503859aad34,false,floss,floss,floss
459f4bec7b59845ac0a2654ed0ecb1a526111c26,false,floss,pure,floss
45aec91a6acf18aba7c03d213bfd85fddab5527e,false,floss,pure,floss
45be42693fe113c7562a46405dde009e8d2f21ae,true,pure,floss,floss
45cde59a64d4cedc157696601798393615d59f50,false,floss,floss,floss
45d1f01b4a43d6ce0cce9e31a594be4ffa96e8c9,false,floss,pure,floss
45d831850b86336ff19902831742c717c85a8884,false,floss,floss,pure
45ee55b0c5bddd9160ab377d77f99e9a7bd7718d,false,floss,floss,floss
461cd17bf0c16602ef8521ee853900b3344bb7d9,false,floss,floss,floss
465d3b630da209afa0566112a07330382b18ad7e,false,floss,floss,floss
466e504de902bedc54d85fbf0aff93a851abdf3e,false,floss,floss,floss
4676df45352096f2cb35b7a71cebf9f85b36c9ce,false,floss,pure,floss
46c2f82d25247d668963484d3ed6f21afc1ffd80,false,floss,floss,floss
46e858556dd9a2a91e6ffb8725028409cf3487ef,true,floss,floss,floss
47046806afaf657180e4ca7bd34a786b2ed746fe,false,pure,floss,floss
47135b3bec7c6c41af79df4bb9775cc7b7eccbff,true,floss,floss,pure
474b32ce5fb2546cd2c40fa86054c02a8fef171f,false,floss,floss,floss
4795cbc6379cd3ab32d7ad9e4445b918295dd197,true,pure,floss,pure
47a12c52a313258307ab88392f75c5866d9a2bb1,true,pure,pure,pure
47c29e5845401886042369cc8f673bd112cb87ee,true,floss,floss,floss
47c3c12292b1993b48caf997fbbc6d85b9472a5b,true,pure,pure,floss
47cdba90963ec10773054be01c8223e47361919d,false,floss,floss,floss
47d3b7e7a013b485a2906fc7f0f2fc90e1143966,false,floss,pure,floss
47d4971b56d97ba8a528f7c17bfd6b11f1ababa3,true,pure,floss,pure
47efa84e87e64237e3543682c25142191e5db66b,true,floss,floss,floss
480b1a0bd1e2899d7c4ef869f3dd9b15db91408e,true,pure,floss,pure
483063cf7aba8ea895bc89370fdebad0678da284,false,floss,floss,floss
486df1408c5ac3227454b199b10e3ba2dc733517,false,floss,floss,floss
48a1798a29ca39c7b72d841edf4a479bfb42e813,true,floss,pure,floss
48acd2026c521b92bf629f50a113a01d03b3682a,false,floss,floss,floss
48ba416a8a582079d6caf4bc11ec0305fcf0467d,true,pure,floss,pure
48c677d485a242fda94942fabac2c173c7871214,true,pure,floss,pure
48d1284a6438f1d6d7858a147149fff0f560f691,true,pure,pure,floss
48d2edd3124267ef9b4e62c6a20420213ff91706,false,floss,floss,floss
48dd823089ea241e724b16be6396a41b3a2cd671,false,floss,floss,floss
48de37df2de42a850d42b9d45b49ce204ef568d9,false,floss,floss,floss
48e8dcc8f0f15864c2ffafd41f54d713dd5e2f3e,false,floss,pure,floss
48f23ff6e9e5920ac2de557678e4669378606065,true,pure,floss,floss
48fcb7d1dc979ee0cd5ba789029038e1e2b20f5d,false,floss,floss,floss
490c1c27c9b700f14212d9591a516ddb8d0865c7,false,floss,floss,floss
4921acdb32216f6c7903e6be68a45ba5d22aee2e,false,floss,floss,floss
4923cb3874cec1e6b5e04b6e20401ac6e1d8bb35,true,floss,floss,pure
493501d92fc29d2cc46ae65f9932c974e0bb93c4,false,pure,floss,floss
496380c79a835d5e2d52cf04d9c5dabbbc827329,false,floss,floss,floss
496e6b4ccb000604d5e917bdb44e544232579507,false,floss,floss,floss
498322307a555ab71a42683f813a2afe8ef176f8,false,floss,floss,floss
4987bd18d68d195be3ea968135dea8041dccc550,true,pure,floss,pure
49b3f3b91ffb9bd824167285a45e1b99d46d0c53,true,pure,floss,pure
49e3d251b46d2593ea7dc5d94a104b1555867361,false,floss,pure,floss
49ed330b7f38574cd1b4e25e02184cbffbf9b86e,false,floss,floss,floss
4a1469a05566b2cfd83005865b743979ed93ca3a,false,floss,floss,floss
4a2b4197b27ef494cb697dab83f7626386f617f3,true,pure,pure,floss
4a456df5e03459aa16df7303cbcd0e10931e23a3,false,floss,floss,floss
4ad05902f1e4284b91092a860020e9398f926733,false,floss,pure,floss
4ade979d3f106bd3d97f2c9797211c08a5cd53ce,true,pure,floss,floss
4ae9eaf01915a1b2117714562ed7cadfd0986d14,true,pure,floss,pure
4afb53166d223a518328130746a1a93a3055eb19,true,floss,pure,floss
4b20c600723c984d295d3d57bdf7dc6155d7223f,false,floss,floss,floss
4b54b8acd21999ad4394feb93deb7cca1de445c0,false,floss,floss,floss
4b646596204d70d2943619e07ed72b784f695b6c,true,pure,pure,floss
4b6a9cb4a024f50621bb012f202500b0696e7cba,false,floss,floss,floss
4b92f6a17a726c1496406dd8bb2470e2950d256f,false,floss,floss,floss
4baccf39dec819d0a9f710f8f082399679c76ced,true,pure,floss,floss
4be7e2b115212c05ee25d39f21f6a5bb633221ad,true,pure,floss,floss
4befd97237e0e8426555af441316705860b073c7,false,floss,floss,floss
4bfea5ee0c66da95530613a4f48942d2242bf2ac,true,floss,floss,floss
4c0eafc9e50e1293408dbe6d3247fe9d9eea97c2,false,floss,pure,floss
4c14011483cc6d828fa9ce419c7d491daf273f76,true,pure,floss,floss
4c14813edf7f3e587616d24675c4179fefdaa4f3,false,pure,floss,pure
4c28cfb57bfcd8f52991c3ee44eee0044fb3ba65,false,floss,pure,floss
4c2fd3faba3a61d5a46d4e0f9cf67ecb10f554b3,false,floss,floss,floss
4c3acb5f0fde9f17cdefe424985586e57de186fa,false,floss,floss,floss
4c80eeece37d79f434078224a0504400ae10a20d,false,floss,floss,floss
4ca7cc340f715676d366bb1cfb19e716294ef64f,true,floss,floss,floss
4caf6502d76f346e582db704ad250c5811c03403,false,floss,pure,floss
4cb72bc91a80af74c49f8270d3738a74e11a2363,false,floss,floss,floss
4cd70c7ff50f97605ab410b129a546c2a8f13afb,false,floss,floss,floss
4cfed674685a53464d58de6c4abd0e2ff3b4c5f7,false,floss,floss,floss
4d087c0f00e761f59bf39a69c54f2e6fd8c35b22,false,pure,floss,floss
4d2dba49163e35944c47e525a27b010e40314525,false,floss,pure,floss
4d34917d2f0ceddd86dbed285391b05df19d46e9,false,floss,floss,floss
4d547c89f4573f63cdce7c0b79f67e46fcea1e16,false,floss,floss,floss
4d854a521e51ee3c5f2cac319cb83a8af403e3a0,false,floss,floss,floss
4da24367e5daa19650fbd27c23ee6ee513973604,false,floss,floss,floss
4dacb568bab9225e3bc6f25491b07404936548a9,true,pure,floss,floss
4e17ac4699e59637f20cd4cfcf2258eec5c42c5a,false,floss,floss,floss
4e29b7a9a4736e7e70757dc514849c5af7e2d7d1,true,pure,pure,pure
4e2f50aef8758135abb88d65ebcc8667fa122e70,false,floss,floss,floss
4e47bfb3a1abb8074fb9a24f98a97dbf25806522,false,floss,floss,floss
4e56128cd8e0d82448b583418c954675239ad764,false,floss,floss,floss
4e6bb27e9d8a2ef1b93b854e1762aa614c8d8dab,true,floss,floss,pure
4e7099790da4099a06bd2ff4e57669e9b540c20d,false,floss,floss,floss
4e78b811be01b3b859433fa173c2e7ba305518bc,true,pure,pure,pure
4e8931519c760aaf1e6940c340c1047e34579233,false,floss,floss,floss
4e9185b68f711994cf02be26e8b3e291155247a6,false,floss,floss,floss
4e95953f29d89a441dfe06d3f0393ed7dd8586df,false,floss,floss,floss
4e9e1abd5edea898a2e49cbf31dd51cf2a3c2269,true,pure,floss,floss
4ee735fd49925884d902abd62b3b86eaaf998ca1,false,pure,floss,floss
4ef5f3b088eb81506bb61aea849d8b43e5a0911d,false,floss,floss,floss
4f021d39242ddb90fb0443b3ed9960924947cd8a,true,pure,floss,pure
4f03e6894e68b24038bcd28373c1eecc5a393286,false,floss,floss,floss
4f27a37d7dd2750cc25261773a67ee8b4a07142c,true,pure,floss,floss
4f2c501ddb7554e7bd11f78fe9b2292827153df4,true,pure,pure,floss
4f3f4cc32234d7497725f0caa080e515bde5d44b,false,floss,floss,floss
4f487bdd415f12acdcf6dd204e35d1a4626b13fe,false,floss,pure,floss
4f69e362477e971f8b352ccb1a324479141d66c3,true,pure,floss,floss
4f6de457df03ee50b8fb2641fb14524ff2720c81,true,pure,floss,pure
4f84e1b32569193dd292915088d221167a656283,false,floss,floss,floss
4f8a4535b9f0e4bde6ae49438a44e311eca497d9,false,floss,floss,floss
4fb4019671121f218378ef3fa714de56cb8dee33,false,floss,floss,floss
4fb85752b73cda4ad014585ab14a51016d2a82f7,false,floss,floss,floss
4fbffd7bb481a44a57a94c1af5e9be80094d815f,false,floss,floss,floss
4fe2eea817b4b2e0b210bc3973e4ebf580f48d5a,true,pure,floss,pure
5008e0f2acd90a70590b0b9d8c40e5904d5dfcf8,false,floss,floss,floss
5016f550be52f14a232399409a3c97fa6d6db321,true,pure,floss,floss
